pair_id,origin_hospital_id,destination_hospital_id,hour,minute,dayofweek_num,is_weekend,is_morning_peak,is_evening_peak,is_night,hour_sin,hour_cos,dow_sin,dow_cos,distanceMeters,distance_km,static_duration_seconds,osm_intersection_count,osm_signal_count,osm_route_risk_score,traffic_normal_interval_count,traffic_slow_interval_count,traffic_jam_interval_count,road_mix_trunk,road_mix_primary,road_mix_secondary,road_mix_tertiary_local,intersections_per_km,signals_per_km,jam_interval_ratio,slow_or_jam_ratio,static_eta_over_distance,hospital_pair_code,traffic_band_code,duration_seconds,congestion_ratio
11,2,8,13,0,2,0,0,0,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,2171,2.171,292,27,2,15.035,1,4,1,0.048,0.256,0.187,0.509,12.43666513127591,0.921234454168586,0.16666666666666666,0.8333333333333334,134.50023030861357,8,2,462,1.5822
11,2,8,13,30,2,0,0,0,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,2182,2.182,293,27,2,15.035,1,5,1,0.048,0.256,0.187,0.509,12.37396883593034,0.9165902841429882,0.14285714285714285,0.8571428571428571,134.28047662694775,8,3,506,1.727
11,2,8,14,0,2,0,0,0,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,2204,2.204,313,27,2,15.035,1,2,0,0.048,0.256,0.187,0.509,12.250453720508165,0.9074410163339383,0.0,0.6666666666666666,142.01451905626132,8,2,479,1.5304
11,2,8,14,30,2,0,0,0,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,2214,2.214,307,27,2,15.035,1,4,1,0.048,0.256,0.187,0.509,12.195121951219512,0.903342366757001,0.16666666666666666,0.8333333333333334,138.66305329719964,8,2,482,1.57
11,2,8,15,0,2,0,0,0,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,2202,2.202,299,27,2,15.035,1,5,1,0.048,0.256,0.187,0.509,12.26158038147139,0.9082652134423251,0.14285714285714285,0.8571428571428571,135.7856494096276,8,2,466,1.5585
11,2,8,15,30,2,0,0,0,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,2188,2.188,315,27,2,15.035,1,3,1,0.048,0.256,0.187,0.509,12.340036563071298,0.9140767824497257,0.2,0.8,143.9670932358318,8,2,446,1.4159
11,2,8,16,0,2,0,0,1,0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,2174,2.174,308,27,2,15.035,1,4,0,0.048,0.256,0.187,0.509,12.419503219871206,0.9199632014719411,0.0,0.8,141.67433302667894,8,2,418,1.3571
11,2,8,16,30,2,0,0,1,0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,2195,2.195,311,27,2,15.035,1,3,0,0.048,0.256,0.187,0.509,12.300683371298406,0.9111617312072894,0.0,0.75,141.6856492027335,8,1,389,1.2508
11,2,8,17,0,2,0,0,1,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,2167,2.167,295,27,2,15.035,2,1,0,0.048,0.256,0.187,0.509,12.459621596677435,0.9229349330872174,0.0,0.3333333333333333,136.13290263036458,8,1,368,1.2475
11,2,8,17,30,2,0,0,1,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,2168,2.168,304,27,2,15.035,2,1,0,0.048,0.256,0.187,0.509,12.453874538745387,0.9225092250922509,0.0,0.3333333333333333,140.22140221402213,8,1,381,1.2533
11,2,8,18,0,2,0,0,1,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,2177,2.177,301,27,2,15.035,1,3,0,0.048,0.256,0.187,0.509,12.40238860817639,0.9186954524575103,0.0,0.75,138.2636655948553,8,1,362,1.2027
11,2,8,18,30,2,0,0,1,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,2209,2.209,305,27,2,15.035,1,3,0,0.048,0.256,0.187,0.509,12.222725215029424,0.9053870529651425,0.0,0.75,138.07152557718425,8,1,387,1.2689
11,2,8,19,0,2,0,0,1,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,2215,2.215,314,27,2,15.035,1,2,0,0.048,0.256,0.187,0.509,12.189616252821672,0.9029345372460498,0.0,0.6666666666666666,141.7607223476298,8,1,377,1.2006
11,2,8,19,30,2,0,0,1,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,2217,2.217,314,27,2,15.035,1,2,0,0.048,0.256,0.187,0.509,12.178619756427604,0.9021199819576003,0.0,0.6666666666666666,141.63283716734324,8,1,395,1.258
11,2,8,20,0,2,0,0,0,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,2218,2.218,309,27,2,15.035,1,3,0,0.048,0.256,0.187,0.509,12.173128944995492,0.9017132551848512,0.0,0.75,139.31469792605952,8,2,413,1.3366
11,2,8,20,30,2,0,0,0,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,2209,2.209,312,27,2,15.035,1,5,0,0.048,0.256,0.187,0.509,12.222725215029424,0.9053870529651425,0.0,0.8333333333333334,141.24038026256224,8,2,463,1.484
11,2,8,21,0,2,0,0,0,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,2164,2.164,303,27,2,15.035,1,4,0,0.048,0.256,0.187,0.509,12.476894639556376,0.9242144177449167,0.0,0.8,140.0184842883549,8,2,458,1.5116
11,2,8,21,30,2,0,0,0,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,2222,2.222,293,27,2,15.035,1,4,1,0.048,0.256,0.187,0.509,12.151215121512152,0.9000900090009001,0.16666666666666666,0.8333333333333334,131.86318631863188,8,3,485,1.6553
11,2,8,22,0,2,0,0,0,1,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,2218,2.218,295,27,2,15.035,1,6,2,0.048,0.256,0.187,0.509,12.173128944995492,0.9017132551848512,0.2222222222222222,0.8888888888888888,133.00270513976557,8,3,521,1.7661
11,2,8,22,30,2,0,0,0,1,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,2198,2.198,308,27,2,15.035,1,6,2,0.048,0.256,0.187,0.509,12.283894449499545,0.9099181073703367,0.2222222222222222,0.8888888888888888,140.12738853503186,8,3,555,1.8019
11,2,8,23,0,2,0,0,0,1,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,2182,2.182,311,27,2,15.035,1,6,2,0.048,0.256,0.187,0.509,12.37396883593034,0.9165902841429882,0.2222222222222222,0.8888888888888888,142.52978918423466,8,3,589,1.8939
11,2,8,23,30,2,0,0,0,1,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,2183,2.183,298,27,2,15.035,1,8,1,0.048,0.256,0.187,0.509,12.368300503893725,0.9161704076958315,0.1,0.9,136.5093907466789,8,3,568,1.906
11,2,8,0,0,3,0,0,0,1,0.0,1.0,0.43388373911755823,-0.900968867902419,2199,2.199,312,27,2,15.035,1,5,2,0.048,0.256,0.187,0.509,12.27830832196453,0.9095043201455207,0.25,0.875,141.88267394270125,8,3,579,1.8558
11,2,8,0,30,3,0,0,0,1,0.0,1.0,0.43388373911755823,-0.900968867902419,2168,2.168,307,27,2,15.035,1,8,1,0.048,0.256,0.187,0.509,12.453874538745387,0.9225092250922509,0.1,0.9,141.60516605166052,8,3,534,1.7394
11,2,8,1,0,3,0,0,0,1,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,2211,2.211,308,27,2,15.035,1,3,0,0.048,0.256,0.187,0.509,12.211668928086839,0.9045680687471733,0.0,0.75,139.30348258706468,8,2,491,1.5942
11,2,8,1,30,3,0,0,0,1,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,2178,2.178,302,27,2,15.035,1,2,0,0.048,0.256,0.187,0.509,12.396694214876034,0.9182736455463728,0.0,0.6666666666666666,138.6593204775023,8,2,428,1.4172
11,2,8,2,0,3,0,0,0,1,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,2227,2.227,312,27,2,15.035,1,3,0,0.048,0.256,0.187,0.509,12.123933542882803,0.898069151324652,0.0,0.75,140.09878760664571,8,1,401,1.2853
11,2,8,2,30,3,0,0,0,1,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,2213,2.213,314,27,2,15.035,1,2,0,0.048,0.256,0.187,0.509,12.200632625395391,0.903750564844103,0.0,0.6666666666666666,141.88883868052417,8,1,375,1.1943
11,2,8,3,0,3,0,0,0,1,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419,2209,2.209,303,27,2,15.035,2,1,0,0.048,0.256,0.187,0.509,12.222725215029424,0.9053870529651425,0.0,0.3333333333333333,137.1661385242191,8,1,334,1.1023
11,2,8,3,30,3,0,0,0,1,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419,2212,2.212,313,27,2,15.035,3,0,0,0.048,0.256,0.187,0.509,12.206148282097649,0.9041591320072332,0.0,0.0,141.500904159132,8,0,275,0.8786
11,2,8,4,0,3,0,0,0,1,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,2226,2.226,300,27,2,15.035,3,0,0,0.048,0.256,0.187,0.509,12.129380053908356,0.8984725965858041,0.0,0.0,134.77088948787062,8,0,281,0.9367
11,2,8,4,30,3,0,0,0,1,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,2219,2.219,311,27,2,15.035,3,0,0,0.048,0.256,0.187,0.509,12.167643082469581,0.9013068949977467,0.0,0.0,140.15322217214964,8,0,274,0.881
11,2,8,5,0,3,0,0,0,1,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,2217,2.217,300,27,2,15.035,3,0,0,0.048,0.256,0.187,0.509,12.178619756427604,0.9021199819576003,0.0,0.0,135.31799729364005,8,0,264,0.88
11,2,8,5,30,3,0,0,0,1,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,2194,2.194,310,27,2,15.035,3,0,0,0.048,0.256,0.187,0.509,12.306289881494987,0.9115770282588879,0.0,0.0,141.2944393801276,8,0,278,0.8968
11,2,8,6,0,3,0,0,0,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,2188,2.188,305,27,2,15.035,3,0,0,0.048,0.256,0.187,0.509,12.340036563071298,0.9140767824497257,0.0,0.0,139.39670932358317,8,0,269,0.882
11,2,8,6,30,3,0,0,0,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,2188,2.188,306,27,2,15.035,3,0,0,0.048,0.256,0.187,0.509,12.340036563071298,0.9140767824497257,0.0,0.0,139.85374771480804,8,0,272,0.8889
11,2,8,7,0,3,0,1,0,0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,2202,2.202,314,27,2,15.035,3,0,0,0.048,0.256,0.187,0.509,12.26158038147139,0.9082652134423251,0.0,0.0,142.59763851044505,8,0,276,0.879
11,2,8,7,30,3,0,1,0,0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,2193,2.193,304,27,2,15.035,3,0,0,0.048,0.256,0.187,0.509,12.311901504787961,0.9119927040583675,0.0,0.0,138.62289101687185,8,0,279,0.9178
11,2,8,8,0,3,0,1,0,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,2180,2.18,310,27,2,15.035,3,0,0,0.048,0.256,0.187,0.509,12.38532110091743,0.9174311926605504,0.0,0.0,142.2018348623853,8,0,273,0.8806
11,2,8,8,30,3,0,1,0,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,2193,2.193,302,27,2,15.035,3,0,0,0.048,0.256,0.187,0.509,12.311901504787961,0.9119927040583675,0.0,0.0,137.7108983128135,8,0,266,0.8808
11,2,8,9,0,3,0,1,0,0,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,2171,2.171,308,27,2,15.035,3,0,0,0.048,0.256,0.187,0.509,12.43666513127591,0.921234454168586,0.0,0.0,141.87010594196224,8,0,290,0.9416
11,2,8,9,30,3,0,1,0,0,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,2222,2.222,311,27,2,15.035,3,0,0,0.048,0.256,0.187,0.509,12.151215121512152,0.9000900090009001,0.0,0.0,139.96399639963997,8,0,283,0.91
11,2,8,10,0,3,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,2224,2.224,294,27,2,15.035,3,0,0,0.048,0.256,0.187,0.509,12.140287769784171,0.8992805755395683,0.0,0.0,132.19424460431654,8,0,271,0.9218
11,2,8,10,30,3,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,2217,2.217,316,27,2,15.035,3,0,0,0.048,0.256,0.187,0.509,12.178619756427604,0.9021199819576003,0.0,0.0,142.53495714930085,8,0,301,0.9525
11,2,8,11,0,3,0,0,0,0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,2226,2.226,294,27,2,15.035,1,3,0,0.048,0.256,0.187,0.509,12.129380053908356,0.8984725965858041,0.0,0.75,132.0754716981132,8,1,352,1.1973
11,2,8,11,30,3,0,0,0,0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,2202,2.202,298,27,2,15.035,2,1,0,0.048,0.256,0.187,0.509,12.26158038147139,0.9082652134423251,0.0,0.3333333333333333,135.33151680290646,8,1,365,1.2248
11,2,8,12,0,3,0,0,0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,2165,2.165,308,27,2,15.035,1,5,1,0.048,0.256,0.187,0.509,12.471131639722863,0.9237875288683602,0.14285714285714285,0.8571428571428571,142.26327944572748,8,2,408,1.3247
11,2,8,12,30,3,0,0,0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,2212,2.212,297,27,2,15.035,1,4,1,0.048,0.256,0.187,0.509,12.206148282097649,0.9041591320072332,0.16666666666666666,0.8333333333333334,134.26763110307414,8,2,448,1.5084
11,2,8,13,0,3,0,0,0,0,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,2191,2.191,315,27,2,15.035,1,5,0,0.048,0.256,0.187,0.509,12.323140118667276,0.9128251939753538,0.0,0.8333333333333334,143.7699680511182,8,2,514,1.6317
11,2,8,13,30,3,0,0,0,0,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,2182,2.182,301,27,2,15.035,1,6,1,0.048,0.256,0.187,0.509,12.37396883593034,0.9165902841429882,0.125,0.875,137.9468377635197,8,3,531,1.7641
11,2,8,14,0,3,0,0,0,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,2171,2.171,307,27,2,15.035,1,4,1,0.048,0.256,0.187,0.509,12.43666513127591,0.921234454168586,0.16666666666666666,0.8333333333333334,141.40948871487794,8,2,486,1.5831
11,2,8,14,30,3,0,0,0,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,2228,2.228,304,27,2,15.035,1,2,0,0.048,0.256,0.187,0.509,12.118491921005385,0.8976660682226211,0.0,0.6666666666666666,136.4452423698384,8,2,454,1.4934
11,2,8,15,0,3,0,0,0,0,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,2195,2.195,300,27,2,15.035,1,3,0,0.048,0.256,0.187,0.509,12.300683371298406,0.9111617312072894,0.0,0.75,136.67425968109342,8,2,445,1.4833
11,2,8,15,30,3,0,0,0,0,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,2215,2.215,314,27,2,15.035,1,4,1,0.048,0.256,0.187,0.509,12.189616252821672,0.9029345372460498,0.16666666666666666,0.8333333333333334,141.7607223476298,8,2,458,1.4586
11,2,8,16,0,3,0,0,1,0,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,2195,2.195,310,27,2,15.035,1,2,0,0.048,0.256,0.187,0.509,12.300683371298406,0.9111617312072894,0.0,0.6666666666666666,141.23006833712986,8,2,417,1.3452
11,2,8,16,30,3,0,0,1,0,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,2199,2.199,294,27,2,15.035,2,1,0,0.048,0.256,0.187,0.509,12.27830832196453,0.9095043201455207,0.0,0.3333333333333333,133.69713506139155,8,1,384,1.3061
11,2,8,17,0,3,0,0,1,0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,2214,2.214,298,27,2,15.035,1,2,0,0.048,0.256,0.187,0.509,12.195121951219512,0.903342366757001,0.0,0.6666666666666666,134.59801264679314,8,1,388,1.302
11,2,8,17,30,3,0,0,1,0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,2173,2.173,302,27,2,15.035,1,3,0,0.048,0.256,0.187,0.509,12.425218591808559,0.9203865623561895,0.0,0.75,138.97837091578464,8,1,376,1.245
11,2,8,18,0,3,0,0,1,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,2181,2.181,293,27,2,15.035,2,1,0,0.048,0.256,0.187,0.509,12.379642365887207,0.9170105456212746,0.0,0.3333333333333333,134.34204493351675,8,1,361,1.2321
11,2,8,18,30,3,0,0,1,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,2202,2.202,303,27,2,15.035,1,5,1,0.048,0.256,0.187,0.509,12.26158038147139,0.9082652134423251,0.14285714285714285,0.8571428571428571,137.60217983651228,8,2,419,1.3828
11,2,8,19,0,3,0,0,1,0,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,2188,2.188,301,27,2,15.035,1,2,0,0.048,0.256,0.187,0.509,12.340036563071298,0.9140767824497257,0.0,0.6666666666666666,137.56855575868371,8,1,371,1.2326
11,2,8,19,30,3,0,0,1,0,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,2169,2.169,307,27,2,15.035,2,1,0,0.048,0.256,0.187,0.509,12.448132780082988,0.9220839096357768,0.0,0.3333333333333333,141.53988012909176,8,1,354,1.1531
11,2,8,20,0,3,0,0,0,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,2192,2.192,306,27,2,15.035,2,1,0,0.048,0.256,0.187,0.509,12.317518248175181,0.9124087591240875,0.0,0.3333333333333333,139.5985401459854,8,1,399,1.3039
11,2,8,20,30,3,0,0,0,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,2218,2.218,309,27,2,15.035,1,4,1,0.048,0.256,0.187,0.509,12.173128944995492,0.9017132551848512,0.16666666666666666,0.8333333333333334,139.31469792605952,8,2,414,1.3398
11,2,8,21,0,3,0,0,0,0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,2167,2.167,301,27,2,15.035,1,4,0,0.048,0.256,0.187,0.509,12.459621596677435,0.9229349330872174,0.0,0.8,138.9017074296262,8,2,446,1.4817
11,2,8,21,30,3,0,0,0,0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,2184,2.184,313,27,2,15.035,1,3,1,0.048,0.256,0.187,0.509,12.362637362637361,0.9157509157509157,0.2,0.8,143.3150183150183,8,2,486,1.5527
11,2,8,22,0,3,0,0,0,1,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,2204,2.204,298,27,2,15.035,1,3,1,0.048,0.256,0.187,0.509,12.250453720508165,0.9074410163339383,0.2,0.8,135.2087114337568,8,2,472,1.5839
11,2,8,22,30,3,0,0,0,1,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,2210,2.21,296,27,2,15.035,1,5,1,0.048,0.256,0.187,0.509,12.217194570135748,0.9049773755656109,0.14285714285714285,0.8571428571428571,133.93665158371041,8,3,513,1.7331
11,2,8,23,0,3,0,0,0,1,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,2214,2.214,316,27,2,15.035,1,6,1,0.048,0.256,0.187,0.509,12.195121951219512,0.903342366757001,0.125,0.875,142.72809394760614,8,3,526,1.6646
11,2,8,23,30,3,0,0,0,1,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,2204,2.204,313,27,2,15.035,1,4,1,0.048,0.256,0.187,0.509,12.250453720508165,0.9074410163339383,0.16666666666666666,0.8333333333333334,142.01451905626132,8,3,522,1.6677
11,2,8,0,0,4,0,0,0,1,0.0,1.0,-0.433883739117558,-0.9009688679024191,2175,2.175,299,27,2,15.035,1,8,2,0.048,0.256,0.187,0.509,12.413793103448278,0.9195402298850576,0.18181818181818182,0.9090909090909091,137.4712643678161,8,3,507,1.6957
11,2,8,0,30,4,0,0,0,1,0.0,1.0,-0.433883739117558,-0.9009688679024191,2165,2.165,303,27,2,15.035,1,3,0,0.048,0.256,0.187,0.509,12.471131639722863,0.9237875288683602,0.0,0.75,139.9538106235566,8,2,467,1.5413
11,2,8,1,0,4,0,0,0,1,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,2193,2.193,302,27,2,15.035,1,4,0,0.048,0.256,0.187,0.509,12.311901504787961,0.9119927040583675,0.0,0.8,137.7108983128135,8,2,456,1.5099
11,2,8,1,30,4,0,0,0,1,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,2218,2.218,310,27,2,15.035,1,4,1,0.048,0.256,0.187,0.509,12.173128944995492,0.9017132551848512,0.16666666666666666,0.8333333333333334,139.76555455365195,8,2,418,1.3484
11,2,8,2,0,4,0,0,0,1,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,2173,2.173,298,27,2,15.035,1,3,0,0.048,0.256,0.187,0.509,12.425218591808559,0.9203865623561895,0.0,0.75,137.13759779107224,8,1,368,1.2349
11,2,8,2,30,4,0,0,0,1,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,2173,2.173,309,27,2,15.035,1,3,0,0.048,0.256,0.187,0.509,12.425218591808559,0.9203865623561895,0.0,0.75,142.1997238840313,8,1,362,1.1715
11,2,8,3,0,4,0,0,0,1,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191,2191,2.191,311,27,2,15.035,1,3,0,0.048,0.256,0.187,0.509,12.323140118667276,0.9128251939753538,0.0,0.75,141.9443176631675,8,1,385,1.2379
11,2,8,3,30,4,0,0,0,1,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191,2198,2.198,303,27,2,15.035,3,0,0,0.048,0.256,0.187,0.509,12.283894449499545,0.9099181073703367,0.0,0.0,137.85259326660602,8,0,295,0.9736
11,2,8,4,0,4,0,0,0,1,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,2220,2.22,298,27,2,15.035,3,0,0,0.048,0.256,0.187,0.509,12.162162162162161,0.9009009009009008,0.0,0.0,134.23423423423424,8,0,272,0.9128
11,2,8,4,30,4,0,0,0,1,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,2178,2.178,310,27,2,15.035,3,0,0,0.048,0.256,0.187,0.509,12.396694214876034,0.9182736455463728,0.0,0.0,142.3324150596878,8,0,273,0.8806
11,2,8,5,0,4,0,0,0,1,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,2205,2.205,294,27,2,15.035,3,0,0,0.048,0.256,0.187,0.509,12.244897959183673,0.9070294784580498,0.0,0.0,133.33333333333334,8,0,259,0.881
11,2,8,5,30,4,0,0,0,1,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,2225,2.225,316,27,2,15.035,3,0,0,0.048,0.256,0.187,0.509,12.134831460674157,0.898876404494382,0.0,0.0,142.02247191011236,8,0,281,0.8892
11,2,8,6,0,4,0,0,0,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,2179,2.179,309,27,2,15.035,3,0,0,0.048,0.256,0.187,0.509,12.391005048187242,0.9178522257916476,0.0,0.0,141.80816888480956,8,0,276,0.8932
11,2,8,6,30,4,0,0,0,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,2217,2.217,298,27,2,15.035,3,0,0,0.048,0.256,0.187,0.509,12.178619756427604,0.9021199819576003,0.0,0.0,134.41587731168244,8,0,283,0.9497
11,2,8,7,0,4,0,1,0,0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,2180,2.18,293,27,2,15.035,3,0,0,0.048,0.256,0.187,0.509,12.38532110091743,0.9174311926605504,0.0,0.0,134.40366972477062,8,0,262,0.8942
11,2,8,7,30,4,0,1,0,0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,2168,2.168,304,27,2,15.035,3,0,0,0.048,0.256,0.187,0.509,12.453874538745387,0.9225092250922509,0.0,0.0,140.22140221402213,8,0,294,0.9671
11,2,8,8,0,4,0,1,0,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,2189,2.189,314,27,2,15.035,3,0,0,0.048,0.256,0.187,0.509,12.334399269072636,0.9136592051164916,0.0,0.0,143.44449520328916,8,0,276,0.879
11,2,8,8,30,4,0,1,0,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,2201,2.201,308,27,2,15.035,3,0,0,0.048,0.256,0.187,0.509,12.26715129486597,0.9086778736937755,0.0,0.0,139.93639254884144,8,0,271,0.8799
11,2,8,9,0,4,0,1,0,0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,2198,2.198,303,27,2,15.035,3,0,0,0.048,0.256,0.187,0.509,12.283894449499545,0.9099181073703367,0.0,0.0,137.85259326660602,8,0,275,0.9076
11,2,8,9,30,4,0,1,0,0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,2173,2.173,309,27,2,15.035,3,0,0,0.048,0.256,0.187,0.509,12.425218591808559,0.9203865623561895,0.0,0.0,142.1997238840313,8,0,272,0.8803
11,2,8,10,0,4,0,0,0,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,2187,2.187,303,27,2,15.035,3,0,0,0.048,0.256,0.187,0.509,12.34567901234568,0.9144947416552356,0.0,0.0,138.54595336076818,8,0,294,0.9703
11,2,8,10,30,4,0,0,0,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,2219,2.219,296,27,2,15.035,3,0,0,0.048,0.256,0.187,0.509,12.167643082469581,0.9013068949977467,0.0,0.0,133.39342045966652,8,0,300,1.0135
11,2,8,11,0,4,0,0,0,0,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,2218,2.218,301,27,2,15.035,1,2,0,0.048,0.256,0.187,0.509,12.173128944995492,0.9017132551848512,0.0,0.6666666666666666,135.70784490532012,8,1,339,1.1262
11,2,8,11,30,4,0,0,0,0,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,2182,2.182,306,27,2,15.035,1,3,0,0.048,0.256,0.187,0.509,12.37396883593034,0.9165902841429882,0.0,0.75,140.23831347387718,8,1,361,1.1797
11,2,8,12,0,4,0,0,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,2163,2.163,309,27,2,15.035,1,2,1,0.048,0.256,0.187,0.509,12.482662968099863,0.9246417013407305,0.25,0.75,142.85714285714286,8,2,434,1.4045
11,2,8,12,30,4,0,0,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,2169,2.169,305,27,2,15.035,1,4,1,0.048,0.256,0.187,0.509,12.448132780082988,0.9220839096357768,0.16666666666666666,0.8333333333333334,140.61779621945595,8,2,470,1.541
